Date,JUN_RD_NO_TP,JUN_RD_NO_forecaset
2023-06-12,297557,298167.27393901494
2023-06-12,297553,298139.0925427777
2023-06-12,297551,298174.8789988787
2023-06-12,297544,298146.6976026415
2023-06-12,297757,298182.48405874247
2023-06-12,297692,298154.30266250524
2023-06-12,313248,298190.08911860624
2023-06-12,298271,298161.907722369
2023-06-12,297509,298197.69417847
2023-06-12,297503,298169.5127822328
2023-06-12,297964,298205.29923833377
2023-06-12,303711,298177.11784209654
2023-06-12,297766,298212.90429819754
2023-06-12,298743,298184.7229019603
2023-06-12,298744,298220.5093580613
2023-06-12,298761,298192.3279618241
2023-06-12,299812,298228.11441792507
2023-06-12,298767,298199.93302168784
2023-06-12,298841,298235.71947778884
2023-06-12,298763,298207.5380815516
2023-06-12,299279,298243.3245376526
2023-06-12,299235,298215.1431414154
2023-06-12,299927,298250.9295975164
2023-06-12,298550,298222.74820127914
2023-06-12,298094,298258.53465738014
2023-06-12,297957,298230.3532611429
2023-06-12,297909,298266.1397172439
2023-06-12,298762,298237.9583210067
2023-06-12,298742,298273.74477710767
2023-06-12,298711,298245.56338087044
2023-06-12,298706,298281.34983697144
2023-06-12,298717,298253.1684407342
2023-06-12,297773,298288.9548968352
2023-06-12,303778,298260.773500598
2023-06-12,298648,298296.55995669897
2023-06-12,298677,298268.37856046174
2023-06-12,298690,298304.16501656274
2023-06-12,299340,298275.9836203255
2023-06-12,298667,298311.7700764265
2023-06-12,298738,298283.5886801893
2023-06-12,298684,298319.37513629027
2023-06-12,303216,298291.19374005304
2023-06-12,304383,298326.98019615404
2023-06-12,301344,298298.7987999168
2023-06-12,298716,298334.5852560178
2023-06-12,298708,298306.4038597806
2023-06-12,297952,298342.1903158816
2023-06-12,297933,298314.00891964434
2023-06-12,298707,298349.79537574534
2023-06-12,298015,298321.6139795081
2023-06-12,297895,298357.4004356091
2023-06-12,297869,298329.2190393719
2023-06-12,297884,298365.00549547287
2023-06-12,298611,298336.82409923564
2023-06-12,297947,298372.61055533664
2023-06-12,300908,298344.4291590994
2023-06-12,297824,298380.2156152004
2023-06-12,297767,298352.0342189632
2023-06-12,297862,298387.82067506417
2023-06-12,297813,298359.63927882694
2023-06-12,297926,298395.42573492794
2023-06-12,300946,298367.2443386907
2023-06-12,297943,298403.0307947917
2023-06-12,298026,298374.8493985545
2023-06-12,300354,298410.63585465547
2023-06-12,297819,298382.45445841824
2023-06-12,302342,298418.24091451924
2023-06-12,297961,298390.059518282
2023-06-12,297924,298425.845974383
2023-06-12,298148,298397.6645781458
2023-06-12,297868,298433.4510342468
2023-06-12,297992,298405.26963800954
2023-06-12,299513,298441.05609411054
2023-06-12,299364,298412.8746978733
2023-06-12,297959,298448.6611539743
2023-06-12,297963,298420.4797577371
2023-06-12,297931,298456.26621383807
2023-06-12,297922,298428.08481760084
2023-06-12,297890,298463.87127370184
2023-06-12,297905,298435.6898774646
2023-06-12,297877,298471.4763335656
2023-06-12,298793,298443.2949373284
2023-06-12,297880,298479.08139342937
2023-06-12,298006,298450.89999719214
2023-06-13,302219,298486.68645329314
2023-06-13,299850,298458.5050570559
2023-06-13,298870,298494.2915131569
2023-06-13,299608,298466.1101169197
2023-06-13,299765,298501.89657302067
2023-06-13,300450,298473.71517678344
2023-06-13,299829,298509.50163288444
2023-06-13,299667,298481.3202366472
2023-06-13,298865,298517.1066927482
2023-06-13,299638,298488.925296511
2023-06-13,301116,298524.711752612
2023-06-13,299544,298496.53035637474
2023-06-13,300035,298532.31681247574
2023-06-13,301999,298504.1354162385
2023-06-13,299559,298539.9218723395
2023-06-13,299577,298511.7404761023
2023-06-13,299637,298547.52693220327
2023-06-13,299561,298519.34553596604
2023-06-13,299672,298555.13199206704
2023-06-13,299382,298526.9505958298
2023-06-13,299570,298562.7370519308
2023-06-13,299416,298534.5556556936
2023-06-13,299520,298570.34211179457
2023-06-13,299365,298542.16071555734
2023-06-13,298811,298577.94717165834
2023-06-13,299451,298549.7657754211
2023-06-13,299429,298585.5522315221
2023-06-13,299407,298557.3708352849
2023-06-13,299624,298593.15729138587
2023-06-13,299446,298564.97589514864
2023-06-13,299519,298600.76235124964
2023-06-13,299488,298572.5809550124
2023-06-13,299396,298608.3674111134
2023-06-13,299434,298580.1860148762
2023-06-13,299389,298615.9724709772
2023-06-13,299613,298587.79107473994
2023-06-13,299661,298623.57753084094
2023-06-13,299616,298595.3961346037
2023-06-13,299791,298631.1825907047
2023-06-13,301415,298603.0011944675
2023-06-13,302260,298638.78765056847
2023-06-13,299468,298610.60625433124
2023-06-13,299572,298646.39271043224
2023-06-13,299597,298618.211314195
2023-06-13,299518,298653.997770296
2023-06-13,299480,298625.8163740588
2023-06-13,299545,298661.60283015977
2023-06-13,299859,298633.42143392254
2023-06-13,299703,298669.20789002354
2023-06-13,299543,298641.0264937863
2023-06-13,299749,298676.8129498873
2023-06-13,299501,298648.6315536501
2023-06-13,299704,298684.41800975107
2023-06-13,299691,298656.23661351384
2023-06-13,299551,298692.02306961484
2023-06-13,299459,298663.8416733776
2023-06-13,302230,298699.6281294786
2023-06-13,299417,298671.4467332414
2023-06-13,299469,298707.2331893424
2023-06-13,308383,298679.05179310514
2023-06-13,299618,298714.83824920614
2023-06-13,298790,298686.6568529689
2023-06-13,299868,298722.4433090699
2023-06-13,299462,298694.2619128327
2023-06-13,299465,298730.04836893367
2023-06-13,299793,298701.86697269644
2023-06-13,299588,298737.65342879744
2023-06-13,299586,298709.4720325602
2023-06-13,299522,298745.2584886612
2023-06-13,299492,298717.077092424
2023-06-13,299169,298752.86354852497
2023-06-13,303772,298724.68215228774
2023-06-13,299075,298760.46860838874
2023-06-13,299560,298732.2872121515
2023-06-13,299499,298768.0736682525
2023-06-13,299766,298739.8922720153
2023-06-13,299502,298775.67872811627
2023-06-13,299461,298747.49733187904
2023-06-13,299909,298783.28378798004
2023-06-13,300501,298755.1023917428
2023-06-13,299862,298790.8888478438
2023-06-13,299482,298762.7074516066
2023-06-13,299589,298798.4939077076
2023-06-13,299568,298770.31251147034
2023-06-13,299471,298806.09896757134
2023-06-13,299517,298777.9175713341
2023-06-13,299308,298813.7040274351
2023-06-13,299211,298785.5226311979
2023-06-13,304998,298821.30908729887
2023-06-13,299949,298793.12769106164
2023-06-13,299887,298828.91414716264
2023-06-13,299882,298800.7327509254
2023-06-13,300046,298836.5192070264
2023-06-13,299945,298808.3378107892
2023-06-13,299853,298844.12426689017
2023-06-13,299940,298815.94287065294
2023-06-13,298934,298851.72932675394
2023-06-13,300848,298823.5479305167
2023-06-13,299877,298859.3343866177
2023-06-13,299896,298831.1529903805
2023-06-13,311791,298866.93944648147
2023-06-13,299992,298838.75805024424
2023-06-13,299908,298874.54450634524
2023-06-13,300461,298846.363110108
2023-06-13,299898,298882.149566209
2023-06-13,299001,298853.9681699718
2023-06-13,298932,298889.7546260728
2023-06-13,299828,298861.57322983554
2023-06-13,299837,298897.35968593654
2023-06-13,299822,298869.1782896993
2023-06-13,299884,298904.9647458003
2023-06-13,299821,298876.7833495631
2023-06-13,299915,298912.56980566407
2023-06-13,299897,298884.38840942684
2023-06-13,301431,298920.17486552784
2023-06-13,299894,298891.9934692906
2023-06-13,300073,298927.7799253916
2023-06-13,299964,298899.5985291544
2023-06-13,299899,298935.38498525537
2023-06-13,299817,298907.20358901814
2023-06-13,299890,298942.99004511914
2023-06-13,298939,298914.8086488819
2023-06-13,299984,298950.5951049829
2023-06-13,300039,298922.4137087457
2023-06-13,298975,298958.20016484667
2023-06-13,300068,298930.01876860944
2023-06-13,299993,298965.80522471044
2023-06-13,299963,298937.6238284732
2023-06-13,298972,298973.4102845742
2023-06-13,298957,298945.228888337
2023-06-13,298960,298981.015344438
2023-06-13,300054,298952.83394820074
2023-06-13,299952,298988.62040430174
2023-06-13,299982,298960.4390080645
2023-06-13,299941,298996.2254641655
2023-06-13,299930,298968.0440679283
2023-06-13,300092,299003.83052402927
2023-06-13,299956,298975.64912779204
2023-06-13,299953,299011.43558389304
2023-06-13,301121,298983.2541876558
2023-06-13,299942,299019.0406437568
2023-06-13,299910,298990.8592475196
2023-06-13,298943,299026.64570362057
2023-06-13,299939,298998.46430738334
2023-06-13,299922,299034.25076348434
2023-06-13,299903,299006.0693672471
2023-06-13,299886,299041.8558233481
2023-06-13,299889,299013.6744271109
2023-06-13,300052,299049.46088321187
2023-06-13,299913,299021.27948697464
2023-06-13,299988,299057.06594307564
2023-06-13,299878,299028.8845468384
2023-06-13,299128,299064.6710029394
2023-06-13,299785,299036.4896067022
2023-06-13,299825,299072.2760628032
2023-06-13,300897,299044.09466656594
2023-06-13,299851,299079.88112266693
2023-06-13,299641,299051.6997264297
2023-06-13,299698,299087.4861825307
2023-06-13,299787,299059.3047862935
2023-06-13,300008,299095.09124239447
2023-06-13,299737,299066.90984615724
2023-06-13,299895,299102.69630225823
2023-06-13,299722,299074.514906021
2023-06-13,302130,299110.301362122
2023-06-13,299858,299082.1199658848
2023-06-13,299779,299117.90642198577
2023-06-13,299772,299089.72502574854
2023-06-13,299725,299125.51148184953
2023-06-13,299860,299097.3300856123
2023-06-13,299702,299133.1165417133
2023-06-13,299792,299104.9351454761
2023-06-13,299718,299140.72160157707
2023-06-13,299663,299112.54020533984
2023-06-13,299693,299148.32666144083
2023-06-13,299706,299120.1452652036
2023-06-13,299714,299155.9317213046
2023-06-13,299736,299127.7503250674
2023-06-13,300926,299163.5367811684
2023-06-13,299707,299135.35538493114
2023-06-13,299738,299171.14184103213
2023-06-13,299730,299142.9604447949
2023-06-13,299815,299178.7469008959
2023-06-13,299813,299150.5655046587
2023-06-13,299673,299186.35196075967
2023-06-13,299662,299158.17056452244
2023-06-13,299623,299193.95702062343
2023-06-13,299644,299165.7756243862
2023-06-13,299764,299201.5620804872
2023-06-13,300401,299173.38068425
2023-06-13,298893,299209.16714035097
2023-06-13,299867,299180.98574411374
2023-06-13,299802,299216.77220021473
2023-06-13,299747,299188.5908039775
2023-06-13,299845,299224.3772600785
2023-06-13,299861,299196.1958638413
2023-06-13,300204,299231.98231994227
2023-06-13,311144,299203.80092370504
2023-06-13,299854,299239.58737980603
2023-06-13,299809,299211.4059835688
2023-06-13,299814,299247.1924396698
2023-06-13,299743,299219.0110434326
2023-06-13,299968,299254.7974995336
2023-06-13,299928,299226.61610329634
2023-06-13,300940,299262.40255939733
2023-06-13,299823,299234.2211631601
2023-06-13,299720,299270.0076192611
2023-06-13,299599,299241.8262230239
2023-06-13,299690,299277.61267912487
2023-06-13,298875,299249.43128288764
2023-06-13,299646,299285.21773898863
2023-06-13,299648,299257.0363427514
2023-06-13,299631,299292.8227988524
2023-06-13,299695,299264.6414026152
2023-06-13,299636,299300.42785871617
2023-06-13,299605,299272.24646247894
2023-06-13,301041,299308.03291857993
2023-06-13,302602,299279.8515223427
2023-06-13,299740,299315.6379784437
2023-06-13,299343,299287.4565822065
2023-06-13,299975,299323.24303830747
2023-06-13,299008,299295.06164207024
2023-06-13,300155,299330.84809817123
2023-06-13,300180,299302.666701934
2023-06-13,299271,299338.453158035
2023-06-13,300148,299310.2717617978
2023-06-13,308584,299346.0582178988
2023-06-13,300559,299317.87682166154
2023-06-13,302540,299353.66327776253
2023-06-13,300527,299325.4818815253
2023-06-13,299246,299361.2683376263
2023-06-13,299181,299333.0869413891
2023-06-13,300673,299368.87339749007
2023-06-13,299196,299340.69200125284
2023-06-13,299227,299376.47845735383
2023-06-13,299242,299348.2970611166
2023-06-13,300130,299384.0835172176
2023-06-13,299170,299355.9021209804
2023-06-13,299162,299391.68857708137
2023-06-13,299203,299363.50718084414
2023-06-13,299313,299399.29363694513
2023-06-13,299177,299371.1122407079
2023-06-13,309468,299406.8986968089
2023-06-13,300166,299378.7173005717
2023-06-13,300163,299414.50375667267
2023-06-13,302349,299386.32236043544
2023-06-13,299100,299422.10881653643
2023-06-13,299222,299393.9274202992
2023-06-13,300158,299429.7138764002
2023-06-13,299602,299401.532480163
2023-06-13,299141,299437.318936264
2023-06-13,300194,299409.13754002674
2023-06-13,300138,299444.92399612773
2023-06-13,299210,299416.7425998905
2023-06-13,299322,299452.5290559915
2023-06-13,304686,299424.3476597543
2023-06-13,298879,299460.13411585527
2023-06-13,299328,299431.95271961804
2023-06-13,299448,299467.73917571903
2023-06-13,301111,299439.5577794818
2023-06-13,299311,299475.3442355828
2023-06-13,299362,299447.1628393456
2023-06-13,299346,299482.94929544657
2023-06-13,300182,299454.76789920934
2023-06-13,299357,299490.55435531033
2023-06-13,299383,299462.3729590731
2023-06-13,300190,299498.1594151741
2023-06-13,300161,299469.9780189369
2023-06-13,299265,299505.76447503787
2023-06-13,299291,299477.58307880064
2023-06-13,300186,299513.36953490163
2023-06-13,299301,299485.1881386644
2023-06-13,299249,299520.9745947654
2023-06-13,300177,299492.7931985282
2023-06-13,299326,299528.5796546292
2023-06-13,300178,299500.39825839194
2023-06-13,299240,299536.18471449293
2023-06-13,300167,299508.0033182557
2023-06-13,300172,299543.7897743567
2023-06-13,302114,299515.6083781195
2023-06-13,307073,299551.39483422047
2023-06-13,299430,299523.21343798324
2023-06-13,299275,299558.99989408423
2023-06-13,299250,299530.818497847
2023-06-13,299215,299566.604953948
2023-06-13,300116,299538.4235577108
2023-06-13,300119,299574.21001381177
2023-06-13,300110,299546.02861757454
2023-06-13,300024,299581.81507367553
2023-06-13,299010,299553.6336774383
2023-06-13,300018,299589.4201335393
2023-06-13,300053,299561.2387373021
2023-06-13,300031,299597.02519340307
2023-06-13,298997,299568.84379716584
2023-06-13,298995,299604.63025326683
2023-06-13,300015,299576.4488570296
2023-06-13,300685,299612.2353131306
2023-06-13,299015,299584.0539168934
2023-06-13,300022,299619.8403729944
2023-06-13,300004,299591.65897675714
2023-06-13,300084,299627.44543285813
2023-06-13,300020,299599.2640366209
2023-06-13,299062,299635.0504927219
2023-06-13,298999,299606.8690964847
2023-06-13,307548,299642.65555258567
2023-06-13,300096,299614.47415634844
2023-06-13,299503,299650.26061244943
2023-06-13,298986,299622.0792162122
2023-06-13,298974,299657.8656723132
2023-06-13,299969,299629.684276076
2023-06-13,298998,299665.47073217697
2023-06-13,299995,299637.28933593974
2023-06-13,299981,299673.07579204073
2023-06-13,300011,299644.8943958035
2023-06-13,303958,299680.6808519045
2023-06-13,300032,299652.4994556673
2023-06-13,299980,299688.28591176827
2023-06-13,314517,299660.10451553104
2023-06-13,301032,299695.89097163203
2023-06-13,299036,299667.7095753948
2023-06-13,300094,299703.4960314958
2023-06-13,300403,299675.3146352586
2023-06-13,300105,299711.1010913596
2023-06-13,299194,299682.91969512234
2023-06-13,299127,299718.70615122333
2023-06-13,299111,299690.5247549861
2023-06-13,300216,299726.3112110871
2023-06-13,299093,299698.1298148499
2023-06-13,300118,299733.91627095087
2023-06-13,299159,299705.73487471364
2023-06-13,310203,299741.52133081463
2023-06-13,308874,299713.3399345774
2023-06-13,300079,299749.1263906784
2023-06-13,299358,299720.9449944412
2023-06-13,299504,299756.73145054217
2023-06-13,298971,299728.55005430494
2023-06-13,299965,299764.33651040593
2023-06-13,300076,299736.1551141687
2023-06-13,299124,299771.9415702697
2023-06-13,299455,299743.7601740325
2023-06-13,300868,299779.54663013347
2023-06-13,300060,299751.36523389624
2023-06-13,314057,299787.15168999723
2023-06-13,300059,299758.97029376
2023-06-13,299166,299794.756749861
2023-06-13,300465,299766.5753536238
2023-06-13,299031,299802.3618097248
2023-06-13,299025,299774.18041348754
2023-06-13,300291,299809.96686958853
2023-06-13,300114,299781.7854733513
2023-06-13,300051,299817.5719294523
2023-06-13,300121,299789.3905332151
2023-06-13,299893,299825.17698931607
2023-06-13,299914,299796.99559307884
2023-06-13,299796,299832.78204917983
2023-06-14,301904,299804.6006529426
2023-06-14,300614,299840.3871090436
2023-06-14,301435,299812.2057128064
2023-06-14,300460,299847.99216890737
2023-06-14,301446,299819.81077267014
2023-06-14,300849,299855.59722877113
2023-06-14,300517,299827.4158325339
2023-06-14,300479,299863.2022886349
2023-06-14,300456,299835.0208923977
2023-06-14,300457,299870.80734849867
2023-06-14,301429,299842.62595226144
2023-06-14,301528,299878.41240836243
2023-06-14,300645,299850.2310121252
2023-06-14,300449,299886.0174682262
2023-06-14,301679,299857.836071989
2023-06-14,300487,299893.62252809
2023-06-14,301475,299865.44113185274
2023-06-14,300509,299901.22758795373
2023-06-14,300536,299873.0461917165
2023-06-14,300533,299908.8326478175
2023-06-14,301495,299880.6512515803
2023-06-14,301460,299916.43770768127
